Title,Description,Author/Instructor,Topic/Subject,Difficulty Level,Format,Duration/Length,Price,Reviews,Tags/Keywords,Resource ID,Time Spent (minutes)_x,Topics/Subjects of Interest_x,Preferred Learning Formats_x,Learning Goals/Objectives_x,Interaction Type,Timestamp,Duration Spent (minutes),User ID,Ratings,Publication Year,Citation Count,Popularity Score,Online Courses,Educational Apps
Cognitive Science Essentials,A comprehensive guide to Cognitive Science.,Jane Smith,Cognitive Science,Intermediate,Text,10.0,30.0,12.0,Cognitive Science,92,89,Agriculture,Video,Gain new skills,Like,2024-03-16 19:35:37.853339,56,1015,4.239667243294107,2002,329,5.8258136894140975,Neurobiology Essentials,NeuroNest
Cognitive Science Essentials,A comprehensive guide to Cognitive Science.,Jane Smith,Cognitive Science,Intermediate,Text,10.0,30.0,12.0,Cognitive Science,92,89,Agriculture,Video,Gain new skills,Like,2024-03-16 19:35:37.853339,56,1032,1.592271605490606,2002,329,5.8258136894140975,Graphic Design Masterclass,ArtHistoria
Cognitive Science Essentials,A comprehensive guide to Cognitive Science.,Jane Smith,Cognitive Science,Intermediate,Text,10.0,30.0,12.0,Cognitive Science,92,85,Culinary Arts,Text,Gain new skills,Like,2024-03-16 19:35:37.853339,56,1015,4.239667243294107,2002,329,5.8258136894140975,Graphic Design Masterclass,RenewTech
Cognitive Science Essentials,A comprehensive guide to Cognitive Science.,Jane Smith,Cognitive Science,Intermediate,Text,10.0,30.0,12.0,Cognitive Science,92,85,Culinary Arts,Text,Gain new skills,Like,2024-03-16 19:35:37.853339,56,1032,1.592271605490606,2002,329,5.8258136894140975,Cryptocurrency Basics,MateriMagic
Environmental Science Essentials,A comprehensive guide to Environmental Science.,John Doe,Environmental Science,Beginner,Interactive,2.0,10.0,63.0,Environmental Science,1844,110,Human Anatomy,Text,Personal interest,View,2024-03-15 19:35:37.842203,3,1016,4.744544715350654,2001,637,6.253885085675261,Linguistics Lab,EthicEase
Public Relations for Beginners,A comprehensive guide to Public Relations.,Jane Smith,Public Relations,Beginner,Video,8.0,40.0,63.0,Public Relations,1443,51,Wilderness Survival,Video,Gain new skills,Bookmark,2024-03-26 19:35:37.842203,84,1016,1.21757075083283,2018,500,5.358246307191244,Biochemistry Bootcamp,PhysicsExplorer
Public Relations for Beginners,A comprehensive guide to Public Relations.,Jane Smith,Public Relations,Beginner,Video,8.0,40.0,63.0,Public Relations,1443,51,Wilderness Survival,Video,Gain new skills,Bookmark,2024-03-26 19:35:37.842203,84,1094,2.140766748912401,2018,500,5.358246307191244,Math Mastery,BizBoost
Public Relations for Beginners,A comprehensive guide to Public Relations.,Jane Smith,Public Relations,Beginner,Video,8.0,40.0,63.0,Public Relations,1443,51,Wilderness Survival,Video,Gain new skills,View,2024-03-16 19:35:37.848231,116,1016,1.21757075083283,2018,500,5.358246307191244,Supply Chain Management Workshop,NeuroNest
Public Relations for Beginners,A comprehensive guide to Public Relations.,Jane Smith,Public Relations,Beginner,Video,8.0,40.0,63.0,Public Relations,1443,51,Wilderness Survival,Video,Gain new skills,View,2024-03-16 19:35:37.848231,116,1094,2.140766748912401,2018,500,5.358246307191244,Political Science Crash Course,ChoreoCraft
Public Relations for Beginners,A comprehensive guide to Public Relations.,Jane Smith,Public Relations,Beginner,Video,8.0,40.0,63.0,Public Relations,1443,21,Cryptocurrency Trading,Interactive,Gain new skills,Bookmark,2024-03-26 19:35:37.842203,84,1016,1.21757075083283,2018,500,5.358246307191244,Psychology 101,GeoExplorer
Public Relations for Beginners,A comprehensive guide to Public Relations.,Jane Smith,Public Relations,Beginner,Video,8.0,40.0,63.0,Public Relations,1443,21,Cryptocurrency Trading,Interactive,Gain new skills,Bookmark,2024-03-26 19:35:37.842203,84,1094,2.140766748912401,2018,500,5.358246307191244,Psychology 101,BioBlitz
Public Relations for Beginners,A comprehensive guide to Public Relations.,Jane Smith,Public Relations,Beginner,Video,8.0,40.0,63.0,Public Relations,1443,21,Cryptocurrency Trading,Interactive,Gain new skills,View,2024-03-16 19:35:37.848231,116,1016,1.21757075083283,2018,500,5.358246307191244,Civil Engineering Principles,PsychPal
Public Relations for Beginners,A comprehensive guide to Public Relations.,Jane Smith,Public Relations,Beginner,Video,8.0,40.0,63.0,Public Relations,1443,21,Cryptocurrency Trading,Interactive,Gain new skills,View,2024-03-16 19:35:37.848231,116,1094,2.140766748912401,2018,500,5.358246307191244,Biology Basics,NanoNexus
Psychology for Beginners,A comprehensive guide to Psychology.,John Doe,Psychology,Intermediate,Text,8.0,20.0,87.0,Psychology,1443,51,Wilderness Survival,Video,Gain new skills,Bookmark,2024-03-26 19:35:37.842203,84,1016,1.21757075083283,2018,500,5.358246307191244,Choreography Masterclass,PoliSciPro
Psychology for Beginners,A comprehensive guide to Psychology.,John Doe,Psychology,Intermediate,Text,8.0,20.0,87.0,Psychology,1443,51,Wilderness Survival,Video,Gain new skills,Bookmark,2024-03-26 19:35:37.842203,84,1094,2.140766748912401,2018,500,5.358246307191244,Sociology Insights,EnviroEdu
Psychology for Beginners,A comprehensive guide to Psychology.,John Doe,Psychology,Intermediate,Text,8.0,20.0,87.0,Psychology,1443,51,Wilderness Survival,Video,Gain new skills,View,2024-03-16 19:35:37.848231,116,1016,1.21757075083283,2018,500,5.358246307191244,Philosophical Thinking,CognoCraft
Psychology for Beginners,A comprehensive guide to Psychology.,John Doe,Psychology,Intermediate,Text,8.0,20.0,87.0,Psychology,1443,51,Wilderness Survival,Video,Gain new skills,View,2024-03-16 19:35:37.848231,116,1094,2.140766748912401,2018,500,5.358246307191244,Forensic Science Fundamentals,BioBuddy
Psychology for Beginners,A comprehensive guide to Psychology.,John Doe,Psychology,Intermediate,Text,8.0,20.0,87.0,Psychology,1443,21,Cryptocurrency Trading,Interactive,Gain new skills,Bookmark,2024-03-26 19:35:37.842203,84,1016,1.21757075083283,2018,500,5.358246307191244,Sociology Insights,AgriApp
Psychology for Beginners,A comprehensive guide to Psychology.,John Doe,Psychology,Intermediate,Text,8.0,20.0,87.0,Psychology,1443,21,Cryptocurrency Trading,Interactive,Gain new skills,Bookmark,2024-03-26 19:35:37.842203,84,1094,2.140766748912401,2018,500,5.358246307191244,Urban Planning Insights,SupplySense
Psychology for Beginners,A comprehensive guide to Psychology.,John Doe,Psychology,Intermediate,Text,8.0,20.0,87.0,Psychology,1443,21,Cryptocurrency Trading,Interactive,Gain new skills,View,2024-03-16 19:35:37.848231,116,1016,1.21757075083283,2018,500,5.358246307191244,Agricultural Innovations,PoliSciPro
Psychology for Beginners,A comprehensive guide to Psychology.,John Doe,Psychology,Intermediate,Text,8.0,20.0,87.0,Psychology,1443,21,Cryptocurrency Trading,Interactive,Gain new skills,View,2024-03-16 19:35:37.848231,116,1094,2.140766748912401,2018,500,5.358246307191244,Biochemistry Bootcamp,ChemConnect
Introduction to Medicine,A comprehensive guide to Medicine.,Laura Martinez,Medicine,Intermediate,Text,2.0,50.0,76.0,Medicine,414,66,Human Rights,Text,Advance career,View,2024-04-05 19:35:37.848231,8,1016,3.8013603826525233,2022,965,8.527560484298732,Operations Management Mastery,ConflictCoach
Introduction to Medicine,A comprehensive guide to Medicine.,Laura Martinez,Medicine,Intermediate,Text,2.0,50.0,76.0,Medicine,414,66,Human Rights,Text,Advance career,View,2024-04-05 19:35:37.848231,8,1032,2.057420314935224,2022,965,8.527560484298732,Agricultural Innovations,SociStudy
Introduction to Medicine,A comprehensive guide to Medicine.,Laura Martinez,Medicine,Intermediate,Text,2.0,50.0,76.0,Medicine,414,66,Human Rights,Text,Advance career,View,2024-04-05 19:35:37.848231,8,1085,2.0113998842599967,2022,965,8.527560484298732,Sociology Insights,ForenTech
Introduction to Medicine,A comprehensive guide to Medicine.,Laura Martinez,Medicine,Intermediate,Text,2.0,50.0,76.0,Medicine,414,39,Journalism,Text,Gain new skills,View,2024-04-05 19:35:37.848231,8,1016,3.8013603826525233,2022,965,8.527560484298732,Conflict Resolution Strategies,ArtHistoria
Introduction to Medicine,A comprehensive guide to Medicine.,Laura Martinez,Medicine,Intermediate,Text,2.0,50.0,76.0,Medicine,414,39,Journalism,Text,Gain new skills,View,2024-04-05 19:35:37.848231,8,1032,2.057420314935224,2022,965,8.527560484298732,Renewable Energy Solutions,CultAnthro
Introduction to Medicine,A comprehensive guide to Medicine.,Laura Martinez,Medicine,Intermediate,Text,2.0,50.0,76.0,Medicine,414,39,Journalism,Text,Gain new skills,View,2024-04-05 19:35:37.848231,8,1085,2.0113998842599967,2022,965,8.527560484298732,Conflict Resolution Strategies,PhiloForum
Introduction to Medicine,A comprehensive guide to Medicine.,Laura Martinez,Medicine,Intermediate,Text,2.0,50.0,76.0,Medicine,414,49,Tax Law,Interactive,Advance career,View,2024-04-05 19:35:37.848231,8,1016,3.8013603826525233,2022,965,8.527560484298732,Geology Discovery,PharmaPedia
Introduction to Medicine,A comprehensive guide to Medicine.,Laura Martinez,Medicine,Intermediate,Text,2.0,50.0,76.0,Medicine,414,49,Tax Law,Interactive,Advance career,View,2024-04-05 19:35:37.848231,8,1032,2.057420314935224,2022,965,8.527560484298732,Physics Fundamentals,GeoGuru
Introduction to Medicine,A comprehensive guide to Medicine.,Laura Martinez,Medicine,Intermediate,Text,2.0,50.0,76.0,Medicine,414,49,Tax Law,Interactive,Advance career,View,2024-04-05 19:35:37.848231,8,1085,2.0113998842599967,2022,965,8.527560484298732,Neurobiology Essentials,MusicMagic
Biochemistry for Beginners,A comprehensive guide to Biochemistry.,Jennifer Taylor,Biochemistry,Intermediate,Interactive,6.0,10.0,12.0,Biochemistry,414,66,Human Rights,Text,Advance career,View,2024-04-05 19:35:37.848231,8,1016,3.8013603826525233,2022,965,8.527560484298732,Nanotechnology Explorations,ForenTech
Biochemistry for Beginners,A comprehensive guide to Biochemistry.,Jennifer Taylor,Biochemistry,Intermediate,Interactive,6.0,10.0,12.0,Biochemistry,414,66,Human Rights,Text,Advance career,View,2024-04-05 19:35:37.848231,8,1032,2.057420314935224,2022,965,8.527560484298732,Art History Journey,BioBlitz
Biochemistry for Beginners,A comprehensive guide to Biochemistry.,Jennifer Taylor,Biochemistry,Intermediate,Interactive,6.0,10.0,12.0,Biochemistry,414,66,Human Rights,Text,Advance career,View,2024-04-05 19:35:37.848231,8,1085,2.0113998842599967,2022,965,8.527560484298732,Agricultural Innovations,EthicEase
Biochemistry for Beginners,A comprehensive guide to Biochemistry.,Jennifer Taylor,Biochemistry,Intermediate,Interactive,6.0,10.0,12.0,Biochemistry,414,39,Journalism,Text,Gain new skills,View,2024-04-05 19:35:37.848231,8,1016,3.8013603826525233,2022,965,8.527560484298732,Choreography Masterclass,MateriMagic
Biochemistry for Beginners,A comprehensive guide to Biochemistry.,Jennifer Taylor,Biochemistry,Intermediate,Interactive,6.0,10.0,12.0,Biochemistry,414,39,Journalism,Text,Gain new skills,View,2024-04-05 19:35:37.848231,8,1032,2.057420314935224,2022,965,8.527560484298732,Chemistry Essentials,MateriMagic
Biochemistry for Beginners,A comprehensive guide to Biochemistry.,Jennifer Taylor,Biochemistry,Intermediate,Interactive,6.0,10.0,12.0,Biochemistry,414,39,Journalism,Text,Gain new skills,View,2024-04-05 19:35:37.848231,8,1085,2.0113998842599967,2022,965,8.527560484298732,Biochemistry Bootcamp,SupplySense
Biochemistry for Beginners,A comprehensive guide to Biochemistry.,Jennifer Taylor,Biochemistry,Intermediate,Interactive,6.0,10.0,12.0,Biochemistry,414,49,Tax Law,Interactive,Advance career,View,2024-04-05 19:35:37.848231,8,1016,3.8013603826525233,2022,965,8.527560484298732,Mechanical Engineering Workshop,SupplySense
Biochemistry for Beginners,A comprehensive guide to Biochemistry.,Jennifer Taylor,Biochemistry,Intermediate,Interactive,6.0,10.0,12.0,Biochemistry,414,49,Tax Law,Interactive,Advance career,View,2024-04-05 19:35:37.848231,8,1032,2.057420314935224,2022,965,8.527560484298732,Literary Classics Review,PsychPal
Biochemistry for Beginners,A comprehensive guide to Biochemistry.,Jennifer Taylor,Biochemistry,Intermediate,Interactive,6.0,10.0,12.0,Biochemistry,414,49,Tax Law,Interactive,Advance career,View,2024-04-05 19:35:37.848231,8,1085,2.0113998842599967,2022,965,8.527560484298732,Electrical Engineering Essentials,SociStudy
Mastering Pharmacology,A comprehensive guide to Pharmacology.,Laura Martinez,Pharmacology,Intermediate,Text,10.0,10.0,97.0,Pharmacology,414,66,Human Rights,Text,Advance career,View,2024-04-05 19:35:37.848231,8,1016,3.8013603826525233,2022,965,8.527560484298732,Developmental Psychology Workshop,NanoNexus
Mastering Pharmacology,A comprehensive guide to Pharmacology.,Laura Martinez,Pharmacology,Intermediate,Text,10.0,10.0,97.0,Pharmacology,414,66,Human Rights,Text,Advance career,View,2024-04-05 19:35:37.848231,8,1032,2.057420314935224,2022,965,8.527560484298732,Chemistry Essentials,MechMaster
Mastering Pharmacology,A comprehensive guide to Pharmacology.,Laura Martinez,Pharmacology,Intermediate,Text,10.0,10.0,97.0,Pharmacology,414,66,Human Rights,Text,Advance career,View,2024-04-05 19:35:37.848231,8,1085,2.0113998842599967,2022,965,8.527560484298732,Literary Classics Review,CivilEssence
Mastering Pharmacology,A comprehensive guide to Pharmacology.,Laura Martinez,Pharmacology,Intermediate,Text,10.0,10.0,97.0,Pharmacology,414,39,Journalism,Text,Gain new skills,View,2024-04-05 19:35:37.848231,8,1016,3.8013603826525233,2022,965,8.527560484298732,Astronomy Adventures,GraphiGenius
Mastering Pharmacology,A comprehensive guide to Pharmacology.,Laura Martinez,Pharmacology,Intermediate,Text,10.0,10.0,97.0,Pharmacology,414,39,Journalism,Text,Gain new skills,View,2024-04-05 19:35:37.848231,8,1032,2.057420314935224,2022,965,8.527560484298732,Coding for Beginners,GameGenius
Mastering Pharmacology,A comprehensive guide to Pharmacology.,Laura Martinez,Pharmacology,Intermediate,Text,10.0,10.0,97.0,Pharmacology,414,39,Journalism,Text,Gain new skills,View,2024-04-05 19:35:37.848231,8,1085,2.0113998842599967,2022,965,8.527560484298732,Cultural Anthropology Guide,EthicEase
Mastering Pharmacology,A comprehensive guide to Pharmacology.,Laura Martinez,Pharmacology,Intermediate,Text,10.0,10.0,97.0,Pharmacology,414,49,Tax Law,Interactive,Advance career,View,2024-04-05 19:35:37.848231,8,1016,3.8013603826525233,2022,965,8.527560484298732,Linguistics Lab,GraphiGenius
Mastering Pharmacology,A comprehensive guide to Pharmacology.,Laura Martinez,Pharmacology,Intermediate,Text,10.0,10.0,97.0,Pharmacology,414,49,Tax Law,Interactive,Advance career,View,2024-04-05 19:35:37.848231,8,1032,2.057420314935224,2022,965,8.527560484298732,Global Geography Tour,GeoExplorer
Mastering Pharmacology,A comprehensive guide to Pharmacology.,Laura Martinez,Pharmacology,Intermediate,Text,10.0,10.0,97.0,Pharmacology,414,49,Tax Law,Interactive,Advance career,View,2024-04-05 19:35:37.848231,8,1085,2.0113998842599967,2022,965,8.527560484298732,Operations Management Mastery,EthicEase
Introduction to Public Relations,A comprehensive guide to Public Relations.,Sarah Davis,Public Relations,Beginner,Interactive,6.0,10.0,26.0,Public Relations,1365,78,Pharmacology,Interactive,Gain new skills,Bookmark,2024-04-12 19:35:37.848231,36,1016,4.581287009776871,2011,481,4.666019294078268,Neurobiology Essentials,SupplySense
Introduction to Public Relations,A comprehensive guide to Public Relations.,Sarah Davis,Public Relations,Beginner,Interactive,6.0,10.0,26.0,Public Relations,1365,78,Pharmacology,Interactive,Gain new skills,Bookmark,2024-04-12 19:35:37.848231,36,1053,3.330553751690211,2011,481,4.666019294078268,Conflict Resolution Strategies,OpMan
Introduction to Public Relations,A comprehensive guide to Public Relations.,Sarah Davis,Public Relations,Beginner,Interactive,6.0,10.0,26.0,Public Relations,1365,56,Linguistics,Text,Gain new skills,Bookmark,2024-04-12 19:35:37.848231,36,1016,4.581287009776871,2011,481,4.666019294078268,Game Design Workshop,OpMan
Introduction to Public Relations,A comprehensive guide to Public Relations.,Sarah Davis,Public Relations,Beginner,Interactive,6.0,10.0,26.0,Public Relations,1365,56,Linguistics,Text,Gain new skills,Bookmark,2024-04-12 19:35:37.848231,36,1053,3.330553751690211,2011,481,4.666019294078268,Ethical Dilemmas Seminar,CodeCraft
Advanced Human Resources Management Concepts,A comprehensive guide to Human Resources Management.,Kevin Lee,Human Resources Management,Beginner,Video,6.0,0.0,46.0,Human Resources Management,1365,78,Pharmacology,Interactive,Gain new skills,Bookmark,2024-04-12 19:35:37.848231,36,1016,4.581287009776871,2011,481,4.666019294078268,Mechanical Engineering Workshop,GraphiGenius
Advanced Human Resources Management Concepts,A comprehensive guide to Human Resources Management.,Kevin Lee,Human Resources Management,Beginner,Video,6.0,0.0,46.0,Human Resources Management,1365,78,Pharmacology,Interactive,Gain new skills,Bookmark,2024-04-12 19:35:37.848231,36,1053,3.330553751690211,2011,481,4.666019294078268,Physics Fundamentals,EconEase
Advanced Human Resources Management Concepts,A comprehensive guide to Human Resources Management.,Kevin Lee,Human Resources Management,Beginner,Video,6.0,0.0,46.0,Human Resources Management,1365,56,Linguistics,Text,Gain new skills,Bookmark,2024-04-12 19:35:37.848231,36,1016,4.581287009776871,2011,481,4.666019294078268,Aerospace Engineering Explained,MusicMagic
