User ID,Resource ID,Ratings,Time Spent (minutes),Topics/Subjects of Interest,Preferred Learning Formats,Learning Goals/Objectives,Publication Year,Citation Count,Popularity Score
1263,574,3.802841385276496,26,Information Technology,Text,Personal interest,2016,744,1.6532904302613283
1263,1641,3.116120295207889,46,Linguistic Anthropology,Text,Personal interest,2013,225,7.902008162046707
1263,358,2.1795157675723877,91,Theater Arts,Text,Advance career,2001,473,4.547283315813867
1263,593,3.486801311992785,10,Developmental Psychology,Interactive,Personal interest,2006,462,2.565454842921705
1263,173,2.597565587660873,56,Game Theory,Text,Gain new skills,2001,444,3.092657231826478
1263,210,4.431351636329092,54,Microeconomics,Video,Gain new skills,2021,120,7.545860242860253
1263,1575,4.884535001016224,87,Film Studies,Interactive,Advance career,2014,816,7.68753987212034
1263,977,1.6676876554851052,65,Film Studies,Text,Gain new skills,2017,943,8.985582448422578
1263,542,2.600594417237197,80,Religious Studies,Interactive,Advance career,2001,123,4.639146129881182
1264,1493,4.1780383019080745,51,English Language,Interactive,Advance career,2000,763,1.321838893389583
1264,1383,1.6376549896070918,6,Cryptocurrency Trading,Interactive,Gain new skills,2015,905,4.126953758915215
1264,532,2.9535236890438035,103,Linguistics,Text,Gain new skills,2017,317,4.825078016642986
1264,236,4.937361039044369,116,Renewable Energy,Text,Personal interest,2017,490,0.5910802309833296
1264,1645,3.748392956680538,69,Architecture,Text,Advance career,2003,677,5.587886640719171
1264,1283,4.902270435554495,6,Mechanical Engineering,Video,Gain new skills,2016,543,6.362739891892786
1264,1575,4.898853016176945,9,Interior Design,Video,Advance career,2014,816,7.68753987212034
1264,472,1.5882426516183026,76,Paleontology,Video,Personal interest,2002,700,2.0457593843243957
1264,1155,3.243458437692021,47,Supply Chain Management,Video,Gain new skills,2002,400,4.076073847483956
1265,940,2.1872591230063354,11,Nanotechnology,Interactive,Personal interest,2017,797,0.6651580534988766
1265,1923,1.0432058912088928,65,Photography,Video,Advance career,2000,118,7.808157940847366
1265,2000,1.360206408487632,84,Communication Studies,Interactive,Gain new skills,2011,36,1.8316192040393542
1265,1362,1.8609209501324384,78,Organizational Behavior,Interactive,Advance career,2015,723,6.943872498820475
1265,952,1.957039003962342,77,Cognitive Science,Video,Personal interest,2015,641,3.1662891785152656
1265,356,4.940435444089268,17,Fashion Design,Video,Personal interest,2022,385,7.3826569153208945
1265,1057,3.587946568614264,24,Sociology,Video,Personal interest,2000,981,0.01399242401009082
1266,1592,1.8608284526952923,77,Cryptocurrency Trading,Video,Personal interest,2001,606,0.017584118866054155
1266,1146,4.972962703439981,58,Photography,Video,Gain new skills,2013,570,1.9267926754681552
1266,593,2.097119200914152,19,Cryptocurrency,Text,Advance career,2006,462,2.565454842921705
1266,298,1.7552648593071891,45,Supply Chain Management,Video,Gain new skills,2019,698,8.927163759955624
1266,173,4.222482972569848,65,Artificial Intelligence,Interactive,Advance career,2001,444,3.092657231826478
1266,1155,1.6773973169276657,7,Cryptocurrency,Video,Advance career,2002,400,4.076073847483956
1266,358,4.0953033642275205,68,Engineering,Text,Advance career,2001,473,4.547283315813867
1266,453,2.5311137278729303,100,Data Science,Interactive,Advance career,2000,981,4.481306525677517
1266,495,4.602248830758018,88,Robotics,Text,Gain new skills,2009,756,5.70025359818834
1266,554,4.198542921921872,68,Human Anatomy,Text,Gain new skills,2011,181,4.548982586329524
1266,312,2.563597898100952,102,Statistics,Video,Advance career,2020,262,8.755421391890113
1266,1685,3.849278985998164,51,Chemistry,Video,Gain new skills,2003,990,4.913450438891859
1266,1937,4.541845404697471,18,Cognitive Science,Video,Personal interest,2003,395,1.230649454958268
1266,705,1.1450743789792672,99,Cryptography,Interactive,Personal interest,2003,887,8.146194541117609
1266,812,2.839902172150544,6,Quantum Computing,Text,Personal interest,2021,190,0.04773533511943984
1267,1253,2.175662052903411,14,Journalism,Text,Advance career,2006,114,2.96161712740299
1267,264,1.0153195128085404,26,Human Resources Management,Video,Personal interest,2016,1,4.554287858706017
1267,778,2.496418794860445,98,Cognitive Science,Interactive,Advance career,2021,405,9.891481739106409
1267,837,2.670599460521818,95,Education,Video,Personal interest,2002,873,0.18910754690812825
1267,943,1.755144684008402,117,Civil Engineering,Interactive,Gain new skills,2013,746,7.040152987368668
1267,639,4.507097792697845,76,Wilderness Survival,Text,Personal interest,2019,314,3.6889917825726593
1267,866,3.673942165902246,51,Graphic Design,Video,Gain new skills,2008,398,7.03963620286035
1267,1032,1.8636688389741347,107,Tax Law,Interactive,Gain new skills,2010,208,8.169197757108122
1267,163,2.166405128834908,34,Nutrition,Interactive,Gain new skills,2004,432,1.2365976467620732
1267,1846,4.329194764877203,37,Software Engineering,Interactive,Gain new skills,2000,276,9.56991044664656
1267,279,4.303625225126416,51,Linguistics,Video,Advance career,2011,496,6.8559152700503425
1267,1818,1.2167554062992605,73,Behavioral Economics,Text,Advance career,2004,635,3.901783391207747
1267,1449,2.3983846409587453,96,Information Technology,Interactive,Personal interest,2008,958,7.850126845523217
1267,1455,4.257733017388047,75,Zoology,Text,Advance career,2012,266,6.136646325319046
1268,32,3.1055258939983075,107,Biochemistry,Text,Advance career,2003,203,8.967507683450348
1268,892,1.637676402104332,57,Choreography,Interactive,Personal interest,2020,700,6.128001655533328
1268,993,1.400969407914463,109,Industrial Psychology,Video,Advance career,2001,295,1.6989250142047163
1268,1037,4.7299980288411945,82,Electrical Engineering,Video,Advance career,2003,811,8.284632998761484
1268,542,1.361392773637316,69,Public Health,Text,Advance career,2001,123,4.639146129881182
1268,1107,2.3568575949459385,87,Materials Science,Text,Gain new skills,2013,21,7.217167835471146
1268,424,4.790489295941478,63,Quantum Mechanics,Interactive,Gain new skills,2019,945,7.237258923930648
1268,1060,4.186875596459618,67,Human Rights,Video,Gain new skills,2003,460,1.587380249425342
1268,1212,4.385371993143465,88,Marketing,Interactive,Gain new skills,2013,797,4.536613000191128
1269,410,1.906664862601723,64,Agriculture,Video,Gain new skills,2021,890,3.1042484399679946
1269,650,1.0998777009702687,92,Philosophy,Interactive,Personal interest,2018,71,5.108624061026821
1269,1674,1.848404838830372,117,Economics,Video,Personal interest,2006,543,4.136594464403264
1269,584,3.0960415921958875,67,Cryptocurrency Trading,Video,Gain new skills,2001,49,2.4138352460405677
1269,444,3.748919723040997,43,Philosophy,Video,Advance career,2002,563,5.0967972024362185
1269,1768,1.5798277487535315,72,Linguistic Anthropology,Video,Advance career,2018,793,6.415872808326409
1269,951,1.3096146209109727,16,Marketing,Interactive,Advance career,2004,487,5.118993442299686
1269,1802,3.2399414327850145,62,Ethics,Video,Personal interest,2003,686,5.88849610612145
1269,438,1.4756743415179936,38,Journalism,Interactive,Advance career,2004,673,8.937220845716281
1269,1211,4.621367752926002,99,Organizational Behavior,Text,Advance career,2016,127,2.1899103205567707
1269,1533,3.2505150923198207,94,Economics,Interactive,Advance career,2005,422,2.4867402572030373
1269,512,4.08785022370358,63,Biochemistry,Text,Personal interest,2019,934,9.347758467686656
1269,928,2.1242067830988822,16,Medicine,Video,Advance career,2021,344,3.230925422571068
1270,1608,1.5016409610412436,68,Neurobiology,Interactive,Gain new skills,2006,653,4.621181604944278
1270,1642,4.482983239234962,23,Zoology,Interactive,Advance career,2011,677,5.338031614214148
1270,1991,3.691830173895637,38,Human Resources Management,Interactive,Advance career,2000,55,4.091020768236124
1270,1110,2.1646930492799723,20,Deep Learning,Interactive,Advance career,2010,20,8.866204046898584
1270,1949,3.151646635609758,25,Organizational Behavior,Text,Gain new skills,2011,390,0.4609642855686258
1270,1458,3.163207491345597,104,Agriculture,Video,Advance career,2022,841,3.210312792401128
1270,1202,1.2898884819048506,32,Theater Arts,Video,Gain new skills,2002,169,9.588184843950925
1270,497,4.119085639739187,96,Social Media Management,Text,Gain new skills,2010,178,9.289482654466534
1271,1006,4.922712165568864,83,Public Relations,Text,Advance career,2014,740,3.189607716711591
1271,1013,2.082682017577973,45,Aerospace Engineering,Video,Advance career,2006,527,6.602936243427711
1271,589,4.13170656191561,96,Cognitive Science,Interactive,Advance career,2019,935,9.73864376646892
1271,185,4.366691735086857,69,Materials Science,Interactive,Personal interest,2005,287,8.215208531063556
1271,1090,1.0414998551174168,79,Quantum Computing,Text,Personal interest,2021,341,1.8936481320984988
1271,1707,4.713031426995249,79,Data Science,Video,Personal interest,2008,531,4.485845424478059
1272,1674,4.487838758990016,94,International Relations,Video,Personal interest,2006,543,4.136594464403264
1272,707,2.413966712584484,22,Art History,Video,Advance career,2022,786,9.552864936895581
1272,395,1.6870054868366884,115,Photography,Interactive,Advance career,2015,553,3.2658022897666794
1272,1764,4.623000395829164,61,Paleontology,Video,Personal interest,2014,51,0.549187833141439
1272,1115,3.48693425617271,76,Environmental Science,Interactive,Advance career,2022,776,6.643581861145368
1272,1529,4.20068334144027,99,Supply Chain Management,Video,Advance career,2003,263,9.846864234373424
1272,1869,1.111405962892526,81,Supply Chain Management,Text,Advance career,2011,9,0.8701488637892729
1272,523,4.696283288393514,47,Culinary Arts,Video,Gain new skills,2022,310,6.182021315130505
1272,130,3.735060807293764,30,Urban Planning,Video,Personal interest,2009,675,8.562173035509073
1272,1861,2.826394463185746,94,Biology,Interactive,Gain new skills,2014,375,9.40905192714448
1273,338,1.4616548619624288,16,Business Administration,Text,Personal interest,2009,884,9.596463884392175
1273,1694,1.4316022137328654,88,Anthropology,Text,Personal interest,2009,505,9.78623680930812
1273,1441,1.2291709164390276,46,Philosophy,Interactive,Gain new skills,2004,892,5.054400231241376
1273,1827,2.1169762375855323,33,Software Engineering,Video,Advance career,2009,453,5.149304768114252
1273,1017,4.300852481319595,100,Cognitive Science,Text,Personal interest,2015,868,0.4522426258614065
1273,517,2.353714701861628,118,Entrepreneurship,Text,Gain new skills,2003,787,2.981713689440303
1273,1183,3.4337431346203715,43,Sports Science,Interactive,Gain new skills,2017,946,2.8644148295040592
1273,640,1.46067537323633,30,History,Video,Advance career,2020,262,6.661020079067017
1273,1191,1.642964671972632,33,Biochemistry,Video,Gain new skills,2006,216,4.116142834888485
1273,1039,4.461231616963049,50,Linguistic Anthropology,Interactive,Advance career,2013,378,6.071007625427823
1274,1398,3.4256622173903586,18,Environmental Science,Video,Gain new skills,2009,452,7.964682818888139
1274,1209,4.25966230568006,65,Quantum Mechanics,Video,Gain new skills,2017,724,2.1674153781127945
1274,466,4.049145511477123,67,Nutrition,Video,Advance career,2012,390,0.3861273386571251
1274,1269,3.897354861395259,38,Artificial Intelligence,Text,Personal interest,2019,807,8.852855151319607
1274,1738,2.271654765222205,46,English Language,Text,Advance career,2009,170,1.7009169267170987
1274,23,4.293271099349462,56,Human Anatomy,Interactive,Gain new skills,2012,688,8.376261402748744
1274,470,2.7489219757587025,26,Cryptocurrency Trading,Text,Gain new skills,2019,94,8.965765962133208
1274,668,3.805230363319786,93,Photography,Interactive,Advance career,2010,362,5.651548993585449
1274,365,3.4217854281785174,85,Paleontology,Interactive,Advance career,2020,481,9.156548673071304
1274,1244,4.727301696087936,113,Marketing,Text,Advance career,2002,346,5.026275460407719
1275,1147,3.93613609452588,66,Public Relations,Interactive,Personal interest,2016,677,7.435711247886379
1275,197,4.321950356426976,80,Electrical Engineering,Interactive,Advance career,2005,904,7.4982644750988765
1275,151,1.1352084537613618,74,Anthropology,Interactive,Advance career,2012,555,9.086618535620874
1275,1556,1.546349813260134,105,Software Engineering,Video,Advance career,2017,891,4.879815397621938
1275,1185,2.7827026554091643,65,Macroeconomics,Text,Gain new skills,2004,474,2.4148938332648995
1275,317,1.0536386396947583,88,Microeconomics,Video,Personal interest,2015,720,6.83701645403398
1275,41,2.5737611859573204,73,Operations Management,Interactive,Gain new skills,2009,774,6.2189965930629825
1275,1094,3.106071092443513,49,Software Engineering,Video,Gain new skills,2003,995,0.1312986135114702
1275,915,3.933023087416719,28,Robotics,Video,Advance career,2022,244,7.088234872734237
1276,251,4.925640496872427,30,Information Technology,Text,Gain new skills,2005,586,0.4657036396332004
1276,1672,4.0651604268346695,10,Engineering,Video,Personal interest,2000,285,5.094769489421891
1276,1689,3.4179617079400955,27,Quantum Computing,Video,Personal interest,2014,209,8.62891132526008
1276,1005,4.126411369334693,85,Public Relations,Interactive,Gain new skills,2000,849,1.1277041623861173
1276,313,3.298193047533336,77,Law,Interactive,Personal interest,2011,451,8.126094217422203
1276,1402,3.933886470252263,9,Theater Arts,Video,Personal interest,2022,710,3.791238649331876
1276,226,2.432142857856456,64,Astronomy,Interactive,Advance career,2004,179,7.031414703328055
1276,1289,3.127814210003551,54,Supply Chain Management,Interactive,Gain new skills,2000,906,4.316514535787896
1276,1861,3.294408674749357,50,Aerospace Engineering,Video,Advance career,2014,375,9.40905192714448
1276,1566,3.872070242326568,9,Environmental Science,Video,Personal interest,2011,318,2.8913870886201867
1276,1314,1.2266913751729094,59,Nutrition,Text,Advance career,2018,925,9.871067678386165
1277,176,1.1974920617511091,60,Environmental Science,Interactive,Advance career,2022,54,2.417648792369614
1277,724,4.662680661998483,61,Cognitive Science,Interactive,Personal interest,2010,363,8.058629165537535
1277,454,4.859750337534708,111,Agriculture,Text,Gain new skills,2013,396,4.3523855025069444
1277,1087,3.3041002585466424,16,Choreography,Text,Personal interest,2004,560,0.1521116750846363
1277,1560,3.7639735806063297,79,Public Relations,Text,Gain new skills,2007,648,7.942868214852767
1277,988,2.741235007927006,13,Photography,Text,Personal interest,2021,248,4.834034573434223
1277,1572,1.880194136478571,35,Education,Video,Gain new skills,2010,486,1.7076202780741856
1277,1184,3.6235342923881815,118,Religious Studies,Video,Advance career,2003,736,5.314420763894356
1277,1228,4.62515963597486,46,Music Composition,Video,Personal interest,2009,297,8.174049714007316
1277,1169,1.0853094566041357,100,Computer Science,Interactive,Personal interest,2009,795,2.3304919661242343
1277,1201,2.1532383602138743,22,Film Studies,Interactive,Advance career,2009,617,8.163046178335156
